Filename,Disease
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153020 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153027 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153031 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153045 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153049 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153059 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153102 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153105 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153109 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153112 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153116 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153120 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153126 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153129 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153134 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153138 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153155 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153159 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153209 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153216 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153220 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153223 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153226 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153236 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153239 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153243 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153247 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153250 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153254 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153301 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153304 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153309 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153311 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153316 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153322 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153324 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153330 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153332 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153336 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153345 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153348 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153352 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153355 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153357 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153404 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153406 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153410 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153413 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153419 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153423 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153429 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153429 - Copy - Copy (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153432 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153436 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153442 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153444 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153447 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153453 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153551 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153554 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153557 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153557 - Copy (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153604 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153604 - Copy (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_153606 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_160515 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_160519 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_160523 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_160525 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_160528 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_160531 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_160557 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_160602 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_160605 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_160609 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_160610 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_160612 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161316 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161321 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161322 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161325 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161329 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161335 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161340 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161343 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161345 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161351 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161519 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161524 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161532 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161534 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161539 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161605 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161610 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161615 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161616 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161622 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161626 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161628 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161632 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161636 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161642 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161653 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161655 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161659 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161702 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161705 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161707 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161710 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161713 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161715 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161718 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161923 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161926 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161928 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161934 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161936 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161938 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_161947 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162011 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162016 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162018 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162021 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162027 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162029 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162031 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162036 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162042 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162046 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162053 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162055 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162059 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162102 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162453 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162456 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162458 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162503 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162507 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162509 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162512 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162605 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162607 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162609 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162614 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162616 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162620 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162622 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162626 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162650 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162743 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162745 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162747 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162752 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162755 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162801 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162804 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162806 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162809 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162814 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162818 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162822 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162828 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162830 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162833 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_162836 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164034 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164036 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164044 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164047 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164049 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164054 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164055 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164100 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164105 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164110 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164123 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164125 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164127 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164132 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164136 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164323 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164330 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164334 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164339 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164341 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164346 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164354 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164356 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164400 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164402 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164405 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164408 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164413 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164415 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164417 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164422 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164424 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164427 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164630 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164644 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164646 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164651 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164653 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164657 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164659 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164702 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164706 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164708 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164850 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164852 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164854 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164858 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164901 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164906 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164910 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164913 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164915 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164921 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_164923 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165123 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165125 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165127 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165131 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165134 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165137 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165141 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165144 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165710 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165838 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165840 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165844 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165848 (Custom).jpg,Anthracnose
C:\Users\USER\OneDrive\Desktop\Mango\Anthracnose\IMG_20211011_165851 (Custom).jpg,Anthracnose
